SID,SEASON,NAME,ISO_TIME,LAT,LON,USA_WIND,USA_PRES
2000125N06136,2000,DAMREY,2000-05-08 18:00:00,15.1,133.0,105.0,
2000125N06136,2000,DAMREY,2000-05-08 21:00:00,15.4,133.2,110.0,
2000125N06136,2000,DAMREY,2000-05-09 00:00:00,15.7,133.5,115.0,
2000125N06136,2000,DAMREY,2000-05-09 03:00:00,16.0,133.9,123.0,
2000125N06136,2000,DAMREY,2000-05-09 06:00:00,16.4,134.4,130.0,
2000125N06136,2000,DAMREY,2000-05-09 09:00:00,16.8,134.8,140.0,
2000138N16119,2000,LONGWANG,2000-05-17 06:00:00,16.1,118.8,,
2000138N16119,2000,LONGWANG,2000-05-17 09:00:00,16.1,119.3,,
2000138N16119,2000,LONGWANG,2000-05-17 12:00:00,16.0,119.5,,
2000138N16119,2000,LONGWANG,2000-05-17 15:00:00,16.0,119.8,,
2000138N16119,2000,LONGWANG,2000-05-17 18:00:00,16.0,120.2,15.0,
2000138N16119,2000,LONGWANG,2000-05-17 21:00:00,16.0,120.7,18.0,
2000138N16119,2000,LONGWANG,2000-05-18 00:00:00,16.2,121.2,20.0,
2000138N16119,2000,LONGWANG,2000-05-18 03:00:00,17.0,121.8,20.0,
2000138N16119,2000,LONGWANG,2000-05-18 06:00:00,18.0,122.5,20.0,
2000138N16119,2000,LONGWANG,2000-05-18 09:00:00,18.6,123.0,20.0,
2000138N16119,2000,LONGWANG,2000-05-18 12:00:00,19.2,123.4,20.0,
2000138N16119,2000,LONGWANG,2000-05-18 15:00:00,19.8,123.8,25.0,
2000138N16119,2000,LONGWANG,2000-05-18 18:00:00,20.3,124.3,30.0,
2000138N16119,2000,LONGWANG,2000-05-18 21:00:00,20.7,124.8,33.0,
2000138N16119,2000,LONGWANG,2000-05-19 00:00:00,21.1,125.4,35.0,
2000138N16119,2000,LONGWANG,2000-05-19 03:00:00,21.6,126.0,35.0,
2000138N16119,2000,LONGWANG,2000-05-19 06:00:00,22.2,126.7,35.0,
2000138N16119,2000,LONGWANG,2000-05-19 09:00:00,22.7,127.6,38.0,
2000138N16119,2000,LONGWANG,2000-05-19 12:00:00,23.3,128.5,40.0,
2000138N16119,2000,LONGWANG,2000-05-19 15:00:00,24.0,129.6,38.0,
2000138N16119,2000,LONGWANG,2000-05-19 18:00:00,24.8,131.0,35.0,
2000138N16119,2000,LONGWANG,2000-05-19 21:00:00,25.6,132.8,33.0,
2000138N16119,2000,LONGWANG,2000-05-20 00:00:00,26.5,134.9,30.0,
2000141N18116,2000,UNNAMED,2000-05-20 00:00:00,18.0,116.0,,
2000141N18116,2000,UNNAMED,2000-05-20 03:00:00,18.0,116.2,,
2000141N18116,2000,UNNAMED,2000-05-20 06:00:00,17.9,116.5,,
2000141N18116,2000,UNNAMED,2000-05-20 09:00:00,17.8,116.8,,
2000141N18116,2000,UNNAMED,2000-05-20 12:00:00,17.8,117.2,,
2000141N18116,2000,UNNAMED,2000-05-20 15:00:00,17.8,117.6,,
2000141N18116,2000,UNNAMED,2000-05-20 18:00:00,17.8,118.0,,
2000141N18116,2000,UNNAMED,2000-05-20 21:00:00,17.9,118.5,,
2000141N18116,2000,UNNAMED,2000-05-21 00:00:00,18.2,118.8,30.0,
2000141N18116,2000,UNNAMED,2000-05-21 03:00:00,18.7,119.2,30.0,
2000141N18116,2000,UNNAMED,2000-05-21 06:00:00,19.2,119.7,30.0,
2000141N18116,2000,UNNAMED,2000-05-21 09:00:00,19.7,120.4,30.0,
2000141N18116,2000,UNNAMED,2000-05-21 12:00:00,20.1,121.1,30.0,
2000141N18116,2000,UNNAMED,2000-05-21 15:00:00,20.5,122.0,28.0,
2000141N18116,2000,UNNAMED,2000-05-21 18:00:00,20.9,122.9,25.0,
2000141N18116,2000,UNNAMED,2000-05-21 21:00:00,21.2,123.9,25.0,
2000141N18116,2000,UNNAMED,2000-05-22 00:00:00,21.4,124.9,25.0,
2000141N18116,2000,UNNAMED,2000-05-22 03:00:00,21.9,125.9,,
2000141N18116,2000,UNNAMED,2000-05-22 06:00:00,22.2,126.8,,
2000150N11117,2000,UNNAMED,2000-05-31 15:00:00,15.1,109.9,30.0,
2000150N11117,2000,UNNAMED,2000-05-31 18:00:00,15.4,109.6,30.0,
2000150N11117,2000,UNNAMED,2000-05-31 21:00:00,15.7,109.3,28.0,
2000150N11117,2000,UNNAMED,2000-06-01 00:00:00,16.2,108.9,25.0,
2000150N11117,2000,UNNAMED,2000-06-01 03:00:00,16.5,108.5,25.0,
2000150N11117,2000,UNNAMED,2000-06-01 06:00:00,16.8,108.2,25.0,
2000150N11117,2000,UNNAMED,2000-06-01 09:00:00,17.1,107.9,25.0,
2000150N11117,2000,UNNAMED,2000-06-01 12:00:00,17.5,107.5,25.0,
2000150N11117,2000,UNNAMED,2000-06-01 15:00:00,18.2,106.8,,
2000150N11117,2000,UNNAMED,2000-06-01 18:00:00,19.0,105.8,,
2000169N17114,2000,UNNAMED,2000-06-16 12:00:00,16.5,114.0,,
2000169N17114,2000,UNNAMED,2000-06-16 15:00:00,16.8,114.5,,
2000169N17114,2000,UNNAMED,2000-06-16 18:00:00,17.1,115.0,,
2000169N17114,2000,UNNAMED,2000-06-16 21:00:00,17.5,115.4,,
2000169N17114,2000,UNNAMED,2000-06-17 00:00:00,18.0,115.6,,
2000169N17114,2000,UNNAMED,2000-06-17 03:00:00,18.5,115.7,,
2000169N17114,2000,UNNAMED,2000-06-17 06:00:00,19.0,115.5,,
2000169N17114,2000,UNNAMED,2000-06-17 09:00:00,19.5,115.1,,
2000169N17114,2000,UNNAMED,2000-06-17 12:00:00,19.9,114.5,,
2000169N17114,2000,UNNAMED,2000-06-17 15:00:00,20.2,113.9,,
2000169N17114,2000,UNNAMED,2000-06-17 18:00:00,20.4,113.5,,
2000169N17114,2000,UNNAMED,2000-06-17 21:00:00,20.6,113.3,,
2000169N17114,2000,UNNAMED,2000-06-18 00:00:00,20.8,113.2,,
2000169N17114,2000,UNNAMED,2000-06-18 03:00:00,21.2,113.1,,
2000169N17114,2000,UNNAMED,2000-06-18 06:00:00,21.7,113.2,,
2000169N17114,2000,UNNAMED,2000-06-18 09:00:00,22.0,113.5,,
2000169N17114,2000,UNNAMED,2000-06-18 12:00:00,22.1,113.9,,
2000184N13133,2000,KIROGI,2000-07-03 00:00:00,15.4,132.0,40.0,
2000184N13133,2000,KIROGI,2000-07-03 03:00:00,15.7,131.9,43.0,
2000184N13133,2000,KIROGI,2000-07-03 06:00:00,16.1,131.8,45.0,
2000184N13133,2000,KIROGI,2000-07-03 09:00:00,16.4,131.8,50.0,
2000184N13133,2000,KIROGI,2000-07-03 12:00:00,16.6,131.7,55.0,
2000184N13133,2000,KIROGI,2000-07-03 15:00:00,16.8,131.7,60.0,
2000184N13133,2000,KIROGI,2000-07-03 18:00:00,17.1,131.7,65.0,
2000184N13133,2000,KIROGI,2000-07-03 21:00:00,17.2,131.7,70.0,
2000184N13133,2000,KIROGI,2000-07-04 00:00:00,17.5,131.7,75.0,
2000184N13133,2000,KIROGI,2000-07-04 03:00:00,17.9,131.7,88.0,
2000184N13133,2000,KIROGI,2000-07-04 06:00:00,18.3,131.7,100.0,
2000184N13133,2000,KIROGI,2000-07-04 09:00:00,18.7,131.6,108.0,
2000184N13133,2000,KIROGI,2000-07-04 12:00:00,19.2,131.6,115.0,
2000184N13133,2000,KIROGI,2000-07-04 15:00:00,19.6,131.5,115.0,
2000184N13133,2000,KIROGI,2000-07-04 18:00:00,20.0,131.6,115.0,
2000184N13133,2000,KIROGI,2000-07-04 21:00:00,20.3,131.7,115.0,
2000184N13133,2000,KIROGI,2000-07-05 00:00:00,20.7,132.0,115.0,
2000184N13133,2000,KIROGI,2000-07-05 03:00:00,21.2,132.3,115.0,
2000184N13133,2000,KIROGI,2000-07-05 06:00:00,21.7,132.5,115.0,
2000184N13133,2000,KIROGI,2000-07-05 09:00:00,22.1,132.8,113.0,
2000184N13133,2000,KIROGI,2000-07-05 12:00:00,22.4,133.1,110.0,
2000184N13133,2000,KIROGI,2000-07-05 15:00:00,22.8,133.3,105.0,
2000184N13133,2000,KIROGI,2000-07-05 18:00:00,23.3,133.6,100.0,
2000184N13133,2000,KIROGI,2000-07-05 21:00:00,23.7,133.9,93.0,
2000184N13133,2000,KIROGI,2000-07-06 00:00:00,24.2,134.2,85.0,
2000184N13133,2000,KIROGI,2000-07-06 03:00:00,24.5,134.5,85.0,
2000184N13133,2000,KIROGI,2000-07-06 06:00:00,24.9,134.7,85.0,
2000184N13133,2000,KIROGI,2000-07-06 09:00:00,25.3,135.0,80.0,
2000185N15117,2000,KAI-TAK,2000-07-02 12:00:00,15.3,117.2,,
2000185N15117,2000,KAI-TAK,2000-07-02 15:00:00,15.5,117.4,,
2000185N15117,2000,KAI-TAK,2000-07-02 18:00:00,15.7,117.5,,
2000185N15117,2000,KAI-TAK,2000-07-02 21:00:00,15.8,117.6,,
2000185N15117,2000,KAI-TAK,2000-07-03 00:00:00,15.9,117.8,,
2000185N15117,2000,KAI-TAK,2000-07-03 03:00:00,16.0,118.0,,
2000185N15117,2000,KAI-TAK,2000-07-03 06:00:00,15.9,118.3,15.0,
2000185N15117,2000,KAI-TAK,2000-07-03 09:00:00,16.0,118.6,15.0,
2000185N15117,2000,KAI-TAK,2000-07-03 12:00:00,16.0,118.9,15.0,
2000185N15117,2000,KAI-TAK,2000-07-03 15:00:00,16.1,119.1,18.0,
2000185N15117,2000,KAI-TAK,2000-07-03 18:00:00,16.2,119.3,20.0,
2000185N15117,2000,KAI-TAK,2000-07-03 21:00:00,16.4,119.5,20.0,
2000185N15117,2000,KAI-TAK,2000-07-04 00:00:00,16.6,119.6,20.0,
2000185N15117,2000,KAI-TAK,2000-07-04 03:00:00,17.0,119.9,25.0,
2000185N15117,2000,KAI-TAK,2000-07-04 06:00:00,17.4,120.1,30.0,
2000185N15117,2000,KAI-TAK,2000-07-04 09:00:00,17.9,120.3,28.0,
2000185N15117,2000,KAI-TAK,2000-07-04 12:00:00,18.3,120.5,25.0,
2000185N15117,2000,KAI-TAK,2000-07-04 15:00:00,18.6,120.6,25.0,
2000185N15117,2000,KAI-TAK,2000-07-04 18:00:00,18.7,120.6,25.0,
2000185N15117,2000,KAI-TAK,2000-07-04 21:00:00,18.8,120.7,25.0,
2000185N15117,2000,KAI-TAK,2000-07-05 00:00:00,18.8,120.7,25.0,
2000185N15117,2000,KAI-TAK,2000-07-05 03:00:00,18.9,120.6,25.0,
2000185N15117,2000,KAI-TAK,2000-07-05 06:00:00,18.9,120.6,25.0,
2000185N15117,2000,KAI-TAK,2000-07-05 09:00:00,19.0,120.4,28.0,
2000185N15117,2000,KAI-TAK,2000-07-05 12:00:00,19.1,120.3,30.0,
2000185N15117,2000,KAI-TAK,2000-07-05 15:00:00,19.2,120.2,33.0,
2000185N15117,2000,KAI-TAK,2000-07-05 18:00:00,19.3,120.1,35.0,
2000185N15117,2000,KAI-TAK,2000-07-05 21:00:00,19.4,120.0,40.0,
2000185N15117,2000,KAI-TAK,2000-07-06 00:00:00,19.5,119.9,45.0,
2000185N15117,2000,KAI-TAK,2000-07-06 03:00:00,19.6,119.7,50.0,
2000185N15117,2000,KAI-TAK,2000-07-06 06:00:00,19.7,119.5,55.0,
2000185N15117,2000,KAI-TAK,2000-07-06 09:00:00,19.8,119.3,58.0,
2000185N15117,2000,KAI-TAK,2000-07-06 12:00:00,19.9,119.1,60.0,
2000185N15117,2000,KAI-TAK,2000-07-06 15:00:00,19.9,118.9,63.0,
2000185N15117,2000,KAI-TAK,2000-07-06 18:00:00,19.9,118.7,65.0,
2000185N15117,2000,KAI-TAK,2000-07-06 21:00:00,19.8,118.5,65.0,
2000185N15117,2000,KAI-TAK,2000-07-07 00:00:00,19.7,118.5,65.0,
2000185N15117,2000,KAI-TAK,2000-07-07 03:00:00,19.6,118.6,70.0,
2000185N15117,2000,KAI-TAK,2000-07-07 06:00:00,19.7,118.7,75.0,
2000185N15117,2000,KAI-TAK,2000-07-07 09:00:00,19.7,118.8,75.0,
2000185N15117,2000,KAI-TAK,2000-07-07 12:00:00,19.7,118.9,75.0,
2000185N15117,2000,KAI-TAK,2000-07-07 15:00:00,19.7,119.0,75.0,
2000185N15117,2000,KAI-TAK,2000-07-07 18:00:00,19.8,119.1,75.0,
2000185N15117,2000,KAI-TAK,2000-07-07 21:00:00,19.9,119.2,75.0,
2000185N15117,2000,KAI-TAK,2000-07-08 00:00:00,20.0,119.4,75.0,
2000185N15117,2000,KAI-TAK,2000-07-08 03:00:00,20.1,119.5,70.0,
2000185N15117,2000,KAI-TAK,2000-07-08 06:00:00,20.2,119.7,65.0,
2000185N15117,2000,KAI-TAK,2000-07-08 09:00:00,20.3,119.9,65.0,
2000185N15117,2000,KAI-TAK,2000-07-08 12:00:00,20.6,120.2,65.0,
2000185N15117,2000,KAI-TAK,2000-07-08 15:00:00,20.8,120.5,65.0,
2000185N15117,2000,KAI-TAK,2000-07-08 18:00:00,21.3,120.8,65.0,
2000185N15117,2000,KAI-TAK,2000-07-08 21:00:00,21.9,121.1,65.0,
2000185N15117,2000,KAI-TAK,2000-07-09 00:00:00,22.7,121.4,65.0,
2000185N15117,2000,KAI-TAK,2000-07-09 03:00:00,23.6,121.5,60.0,
2000185N15117,2000,KAI-TAK,2000-07-09 06:00:00,24.5,121.6,55.0,
2000185N15117,2000,KAI-TAK,2000-07-09 09:00:00,25.4,121.4,55.0,
2000185N15117,2000,KAI-TAK,2000-07-09 12:00:00,26.3,121.3,55.0,
2000185N15117,2000,KAI-TAK,2000-07-09 15:00:00,27.1,121.3,55.0,
2000185N15117,2000,KAI-TAK,2000-07-09 18:00:00,28.0,121.4,55.0,
2000185N15117,2000,KAI-TAK,2000-07-09 21:00:00,29.1,121.4,50.0,
2000185N15117,2000,KAI-TAK,2000-07-10 00:00:00,30.2,121.5,45.0,
2000185N15117,2000,KAI-TAK,2000-07-10 03:00:00,31.3,121.7,45.0,
2000185N15117,2000,KAI-TAK,2000-07-10 06:00:00,32.3,122.0,45.0,
2000185N15117,2000,KAI-TAK,2000-07-10 09:00:00,33.3,122.3,38.0,
2000185N15117,2000,KAI-TAK,2000-07-10 12:00:00,34.3,122.7,30.0,
2000185N15117,2000,KAI-TAK,2000-07-10 15:00:00,35.4,122.9,30.0,
2000185N15117,2000,KAI-TAK,2000-07-10 18:00:00,36.5,123.1,30.0,
2000185N15117,2000,KAI-TAK,2000-07-10 21:00:00,37.4,123.3,28.0,
2000185N15117,2000,KAI-TAK,2000-07-11 00:00:00,38.3,123.5,25.0,
2000185N15117,2000,KAI-TAK,2000-07-11 03:00:00,39.2,123.6,,
2000185N15117,2000,KAI-TAK,2000-07-11 06:00:00,39.9,123.9,,
2000185N15117,2000,KAI-TAK,2000-07-11 09:00:00,40.6,124.6,,
2000185N15117,2000,KAI-TAK,2000-07-11 12:00:00,41.2,125.4,,
2000185N15117,2000,KAI-TAK,2000-07-11 15:00:00,41.6,126.5,,
2000185N15117,2000,KAI-TAK,2000-07-11 18:00:00,42.0,127.9,,
2000185N15117,2000,KAI-TAK,2000-07-11 21:00:00,42.4,129.4,,
2000185N15117,2000,KAI-TAK,2000-07-12 00:00:00,42.8,130.9,,
2000193N10131,2000,UNNAMED,2000-07-12 21:00:00,15.1,125.1,25.0,
2000193N10131,2000,UNNAMED,2000-07-13 00:00:00,15.4,124.6,25.0,
2000193N10131,2000,UNNAMED,2000-07-13 03:00:00,15.5,124.1,25.0,
2000193N10131,2000,UNNAMED,2000-07-13 06:00:00,15.6,123.8,25.0,
2000193N10131,2000,UNNAMED,2000-07-13 09:00:00,15.6,123.5,25.0,
2000193N10131,2000,UNNAMED,2000-07-13 12:00:00,15.7,123.1,25.0,
2000193N10131,2000,UNNAMED,2000-07-13 15:00:00,15.8,122.7,,
2000193N10131,2000,UNNAMED,2000-07-13 18:00:00,16.0,122.0,,
2000193N10131,2000,UNNAMED,2000-07-13 21:00:00,16.2,120.6,,
2000193N10131,2000,UNNAMED,2000-07-14 00:00:00,16.5,119.2,,
2000193N10131,2000,UNNAMED,2000-07-14 03:00:00,16.7,118.6,,
2000193N10131,2000,UNNAMED,2000-07-14 06:00:00,16.7,117.9,20.0,
2000193N10131,2000,UNNAMED,2000-07-14 09:00:00,16.7,117.1,20.0,
2000193N10131,2000,UNNAMED,2000-07-14 12:00:00,16.6,116.4,20.0,
2000193N10131,2000,UNNAMED,2000-07-14 15:00:00,16.6,116.0,23.0,
2000193N10131,2000,UNNAMED,2000-07-14 18:00:00,16.6,115.6,25.0,
2000193N10131,2000,UNNAMED,2000-07-14 21:00:00,16.6,115.3,25.0,
2000193N10131,2000,UNNAMED,2000-07-15 00:00:00,16.7,114.9,25.0,
2000193N10131,2000,UNNAMED,2000-07-15 03:00:00,16.7,114.4,25.0,
2000193N10131,2000,UNNAMED,2000-07-15 06:00:00,16.8,114.0,25.0,
2000193N10131,2000,UNNAMED,2000-07-15 09:00:00,17.0,113.7,25.0,
2000193N10131,2000,UNNAMED,2000-07-15 12:00:00,17.2,113.3,25.0,
2000193N10131,2000,UNNAMED,2000-07-15 15:00:00,17.5,113.0,25.0,
2000193N10131,2000,UNNAMED,2000-07-15 18:00:00,17.9,112.6,25.0,
2000193N10131,2000,UNNAMED,2000-07-15 21:00:00,18.2,112.4,25.0,
2000193N10131,2000,UNNAMED,2000-07-16 00:00:00,18.5,112.1,25.0,
2000193N10131,2000,UNNAMED,2000-07-16 03:00:00,18.8,112.0,25.0,
2000193N10131,2000,UNNAMED,2000-07-16 06:00:00,19.1,111.9,25.0,
2000193N10131,2000,UNNAMED,2000-07-16 09:00:00,19.4,111.9,25.0,
2000193N10131,2000,UNNAMED,2000-07-16 12:00:00,19.7,111.9,25.0,
2000193N10131,2000,UNNAMED,2000-07-16 15:00:00,20.1,112.0,25.0,
2000193N10131,2000,UNNAMED,2000-07-16 18:00:00,20.5,111.9,25.0,
2000193N10131,2000,UNNAMED,2000-07-16 21:00:00,20.8,111.9,25.0,
2000193N10131,2000,UNNAMED,2000-07-17 00:00:00,21.1,112.0,25.0,
2000193N10131,2000,UNNAMED,2000-07-17 03:00:00,21.5,112.1,25.0,
2000193N10131,2000,UNNAMED,2000-07-17 06:00:00,21.8,112.1,25.0,
2000193N10131,2000,UNNAMED,2000-07-17 09:00:00,22.0,111.9,25.0,
2000193N10131,2000,UNNAMED,2000-07-17 12:00:00,22.1,111.5,25.0,
2000193N10131,2000,UNNAMED,2000-07-17 15:00:00,22.3,110.7,,
2000193N10131,2000,UNNAMED,2000-07-17 18:00:00,22.5,110.0,,
2000193N10131,2000,UNNAMED,2000-07-17 21:00:00,22.5,109.6,,
2000193N10131,2000,UNNAMED,2000-07-18 00:00:00,22.4,109.0,,
2000193N10131,2000,UNNAMED,2000-07-18 03:00:00,22.2,107.8,,
2000193N10131,2000,UNNAMED,2000-07-18 06:00:00,22.0,106.5,,
2000193N10131,2000,UNNAMED,2000-07-18 09:00:00,21.7,105.6,,
2000193N10131,2000,UNNAMED,2000-07-18 12:00:00,21.5,105.3,,
2000193N10131,2000,UNNAMED,2000-07-18 15:00:00,21.6,106.0,,
2000193N10131,2000,UNNAMED,2000-07-18 18:00:00,21.6,107.0,,
2000193N10131,2000,UNNAMED,2000-07-18 21:00:00,21.3,107.6,,
2000193N10131,2000,UNNAMED,2000-07-19 00:00:00,21.0,108.0,,
2000193N10131,2000,UNNAMED,2000-07-19 03:00:00,21.2,108.4,,
2000193N10131,2000,UNNAMED,2000-07-19 06:00:00,21.4,108.3,,
2000193N10131,2000,UNNAMED,2000-07-19 09:00:00,20.9,107.3,,
2000193N10131,2000,UNNAMED,2000-07-19 12:00:00,20.3,106.4,,
2000193N10131,2000,UNNAMED,2000-07-19 15:00:00,20.1,106.5,,
2000193N10131,2000,UNNAMED,2000-07-19 18:00:00,20.1,107.0,,
2000193N10131,2000,UNNAMED,2000-07-19 21:00:00,20.2,107.3,,
2000193N10131,2000,UNNAMED,2000-07-20 00:00:00,20.3,107.4,,
2000196N16122,2000,UNNAMED,2000-07-13 18:00:00,15.6,122.4,25.0,
2000196N16122,2000,UNNAMED,2000-07-13 21:00:00,15.5,122.1,25.0,
2000196N16122,2000,UNNAMED,2000-07-14 00:00:00,15.5,121.8,25.0,
2000196N16122,2000,UNNAMED,2000-07-14 03:00:00,15.5,121.5,25.0,
2000196N16122,2000,UNNAMED,2000-07-14 06:00:00,15.6,121.2,25.0,
2000196N16122,2000,UNNAMED,2000-07-14 09:00:00,15.7,120.8,25.0,
2000196N16122,2000,UNNAMED,2000-07-14 12:00:00,15.9,120.2,25.0,
2000196N16122,2000,UNNAMED,2000-07-14 15:00:00,16.3,119.6,25.0,
2000196N16122,2000,UNNAMED,2000-07-14 18:00:00,16.8,118.9,25.0,
2000196N16122,2000,UNNAMED,2000-07-14 21:00:00,17.2,118.2,23.0,
2000196N16122,2000,UNNAMED,2000-07-15 00:00:00,17.6,117.6,20.0,
2000202N12131,2000,BOLAVEN,2000-07-21 00:00:00,15.1,129.5,25.0,
2000202N12131,2000,BOLAVEN,2000-07-21 03:00:00,15.4,129.3,25.0,
2000202N12131,2000,BOLAVEN,2000-07-21 06:00:00,15.8,129.0,25.0,
2000202N12131,2000,BOLAVEN,2000-07-21 09:00:00,16.3,128.6,25.0,
2000202N12131,2000,BOLAVEN,2000-07-21 12:00:00,16.7,128.0,25.0,
2000202N12131,2000,BOLAVEN,2000-07-21 15:00:00,17.0,127.4,25.0,
2000202N12131,2000,BOLAVEN,2000-07-21 18:00:00,17.1,126.7,25.0,
2000202N12131,2000,BOLAVEN,2000-07-21 21:00:00,17.1,126.3,25.0,
2000202N12131,2000,BOLAVEN,2000-07-22 00:00:00,17.1,125.9,25.0,
2000202N12131,2000,BOLAVEN,2000-07-22 03:00:00,17.1,125.5,25.0,
2000202N12131,2000,BOLAVEN,2000-07-22 06:00:00,17.2,125.2,25.0,
2000202N12131,2000,BOLAVEN,2000-07-22 09:00:00,17.2,124.8,25.0,
2000202N12131,2000,BOLAVEN,2000-07-22 12:00:00,17.3,124.4,25.0,
2000202N12131,2000,BOLAVEN,2000-07-22 15:00:00,17.4,124.0,25.0,
2000202N12131,2000,BOLAVEN,2000-07-22 18:00:00,17.4,123.8,25.0,
2000202N12131,2000,BOLAVEN,2000-07-22 21:00:00,17.5,123.6,23.0,
2000202N12131,2000,BOLAVEN,2000-07-23 00:00:00,17.5,123.8,20.0,
2000202N12131,2000,BOLAVEN,2000-07-23 03:00:00,17.5,124.0,,
2000202N12131,2000,BOLAVEN,2000-07-23 06:00:00,17.7,124.0,,
2000202N12131,2000,BOLAVEN,2000-07-23 09:00:00,17.8,123.8,,
2000202N12131,2000,BOLAVEN,2000-07-23 12:00:00,18.0,123.7,,
2000202N12131,2000,BOLAVEN,2000-07-23 15:00:00,18.2,123.6,,
2000202N12131,2000,BOLAVEN,2000-07-23 18:00:00,18.5,123.6,,
2000202N12131,2000,BOLAVEN,2000-07-23 21:00:00,18.7,123.5,,
2000202N12131,2000,BOLAVEN,2000-07-24 00:00:00,19.0,123.5,,
2000202N12131,2000,BOLAVEN,2000-07-24 03:00:00,19.4,123.5,,
2000202N12131,2000,BOLAVEN,2000-07-24 06:00:00,19.9,123.6,20.0,
2000202N12131,2000,BOLAVEN,2000-07-24 09:00:00,20.3,123.8,20.0,
2000202N12131,2000,BOLAVEN,2000-07-24 12:00:00,20.9,124.0,20.0,
2000202N12131,2000,BOLAVEN,2000-07-24 15:00:00,21.5,124.3,23.0,
2000202N12131,2000,BOLAVEN,2000-07-24 18:00:00,22.1,124.6,25.0,
2000202N12131,2000,BOLAVEN,2000-07-24 21:00:00,22.7,124.9,28.0,
2000202N12131,2000,BOLAVEN,2000-07-25 00:00:00,23.2,125.2,30.0,
2000202N12131,2000,BOLAVEN,2000-07-25 03:00:00,23.7,125.5,30.0,
2000202N12131,2000,BOLAVEN,2000-07-25 06:00:00,24.2,125.7,30.0,
2000202N12131,2000,BOLAVEN,2000-07-25 09:00:00,24.6,126.0,30.0,
2000202N12131,2000,BOLAVEN,2000-07-25 12:00:00,24.9,126.4,30.0,
2000202N12131,2000,BOLAVEN,2000-07-25 15:00:00,25.1,126.7,30.0,
2000202N12131,2000,BOLAVEN,2000-07-25 18:00:00,25.3,127.2,30.0,
2000202N12131,2000,BOLAVEN,2000-07-25 21:00:00,25.4,127.7,33.0,
2000202N12131,2000,BOLAVEN,2000-07-26 00:00:00,25.6,128.3,35.0,
2000202N12131,2000,BOLAVEN,2000-07-26 03:00:00,25.9,128.7,38.0,
2000202N12131,2000,BOLAVEN,2000-07-26 06:00:00,26.1,129.1,40.0,
2000202N12131,2000,BOLAVEN,2000-07-26 09:00:00,26.2,129.5,40.0,
2000202N12131,2000,BOLAVEN,2000-07-26 12:00:00,26.3,129.7,40.0,
2000202N12131,2000,BOLAVEN,2000-07-26 15:00:00,26.6,129.9,43.0,
2000202N12131,2000,BOLAVEN,2000-07-26 18:00:00,26.8,129.9,45.0,
2000202N12131,2000,BOLAVEN,2000-07-26 21:00:00,26.9,129.9,48.0,
2000202N12131,2000,BOLAVEN,2000-07-27 00:00:00,27.1,129.9,50.0,
2000202N12131,2000,BOLAVEN,2000-07-27 03:00:00,27.2,129.8,50.0,
2000202N12131,2000,BOLAVEN,2000-07-27 06:00:00,27.2,129.8,50.0,
2000202N12131,2000,BOLAVEN,2000-07-27 09:00:00,27.3,129.6,50.0,
2000202N12131,2000,BOLAVEN,2000-07-27 12:00:00,27.3,129.5,50.0,
2000202N12131,2000,BOLAVEN,2000-07-27 15:00:00,27.3,129.4,50.0,
2000202N12131,2000,BOLAVEN,2000-07-27 18:00:00,27.4,129.3,50.0,
2000202N12131,2000,BOLAVEN,2000-07-27 21:00:00,27.5,129.2,50.0,
2000202N12131,2000,BOLAVEN,2000-07-28 00:00:00,27.7,129.2,50.0,
2000202N12131,2000,BOLAVEN,2000-07-28 03:00:00,27.8,129.1,50.0,
2000202N12131,2000,BOLAVEN,2000-07-28 06:00:00,28.0,129.0,50.0,
2000202N12131,2000,BOLAVEN,2000-07-28 09:00:00,28.1,128.9,50.0,
2000202N12131,2000,BOLAVEN,2000-07-28 12:00:00,28.2,128.9,50.0,
2000202N12131,2000,BOLAVEN,2000-07-28 15:00:00,28.3,128.8,50.0,
2000202N12131,2000,BOLAVEN,2000-07-28 18:00:00,28.4,128.8,50.0,
2000202N12131,2000,BOLAVEN,2000-07-28 21:00:00,28.5,128.7,50.0,
2000202N12131,2000,BOLAVEN,2000-07-29 00:00:00,28.7,128.6,50.0,
2000202N12131,2000,BOLAVEN,2000-07-29 03:00:00,29.0,128.6,50.0,
2000202N12131,2000,BOLAVEN,2000-07-29 06:00:00,29.3,128.5,50.0,
2000202N12131,2000,BOLAVEN,2000-07-29 09:00:00,29.7,128.5,50.0,
2000202N12131,2000,BOLAVEN,2000-07-29 12:00:00,30.2,128.5,50.0,
2000202N12131,2000,BOLAVEN,2000-07-29 15:00:00,30.5,128.5,50.0,
2000202N12131,2000,BOLAVEN,2000-07-29 18:00:00,30.9,128.6,50.0,
2000202N12131,2000,BOLAVEN,2000-07-29 21:00:00,31.3,128.5,45.0,
2000202N12131,2000,BOLAVEN,2000-07-30 00:00:00,31.8,128.6,40.0,
2000202N12131,2000,BOLAVEN,2000-07-30 03:00:00,32.3,128.6,38.0,
2000202N12131,2000,BOLAVEN,2000-07-30 06:00:00,32.8,128.6,35.0,
2000202N12131,2000,BOLAVEN,2000-07-30 09:00:00,33.3,128.7,35.0,
2000202N12131,2000,BOLAVEN,2000-07-30 12:00:00,33.7,128.7,35.0,
2000202N12131,2000,BOLAVEN,2000-07-30 15:00:00,34.2,128.9,35.0,
